Market successfully initialized: <main.market.SupplyDemandMarket object at 0x000002941114AAF0>
AFTER WORKING: Farmer {'food': 147.0, 'wood': 280, 'ore': 0, 'metal': 0, 'tool': 14.000000000000004}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Miner {'food': 8.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 10.0, 'tool': 1.0000000000000198}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 4.08}

[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 26.334448872238614
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 0] 16.580949289928014
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0, 0.0] 35.814850466244515
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
[0.0, 0.0, 0.0, 0.0, 0] 36.087948454549206
[0.0, 0.0, 0.0, 0.0, 3.064215547965432e-14] 14.630249373465896
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 20.0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: WoodCutter {'food': 8.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Miner {'food': 8.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 1.4999999999999694}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: Refiner {'food': 8.0, 'wood': 0.0, 'ore': 20.0, 'metal': 0.0, 'tool': 1.0000000000000198}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 8.0, 'wood': 0.0, 'ore': 0.0, 'metal': 66.00000000000006, 'tool': 0.0}
